Distributor Name,Display Category,Product Erp Id,ProductId,SKU Name,CompanyId,Pcs/Box,IsActive,Current Stock In Case,Current Stock In Pcs,CurrentStock_SuperUnit_,Total Current Stock in Pcs,PendingOrderQtyInCase,PendingOrderPcs,Pending Order Super Unit,Total Pending Order _Unit_,InTransitInboundQtyInCase,InTransitInboundQtyInPcs,In Transit Inbound Qty in Super Unit,InTransitInboundTotalPcs,Damaged Qty In Case,Damaged Qty In Pcs,Damaged Qty in Super Unit,Damaged Total Pcs,Expired Qty In Case,Expired Qty In Pcs,Expired Qty in Super Unit,ExpiredTotalPcs,Mfg Date,Exp Date,Days to Expire,Shelf Life %,Price/Pcs,MRP,Total Value,Total Volume,Alternate Category,Product Attribute Text 1,Product Attribute Text 2,Distributor Erp Id
S B Markplus Private Limited-1,Lite Mixture 150 Gm,FD048301500900000D,907,Lite Mixture 150 GM*9 KG,111290,60,Yes,104,0,935.5322339,6240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/12/25,144,0.96,28.12486953,40,175498.752,26311.72202,Lite Namkeen,Lite Mixture,Lite Mixture,19000059
S B Markplus Private Limited-1,Raj Bhog 1 Kg,FH075410001200001D,2385,Raj Bhog 1 KG*12 KG,111290,12,Yes,7,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/12/25,144,0.96,205.16275,270,17009.8572,17233.671,Chenna,Raj Bhog,Raj Bhog,19000059
S B Markplus Private Limited-1,Aloo Bhujia Plain 1 Kg,FD092110501260000D,12,Aloo Bhujia 1.05KG*12.6KG,111290,12,Yes,10,0,126.3157895,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/12/25,141,0.94,186.3265,265,22359.18,23535.97895,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000059
S B Markplus Private Limited-1,Bhujia 400 Gm,FD092204001600001D,65,Bhujia 400 GM*16 KG,111290,40,Yes,86,0,1376,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/12/25,141,0.94,84.37419667,120,290247.592,116098.8946,Bhujia Sev,Bhujia Sev,Bhujia,19000059
S B Markplus Private Limited-1,Moong Dal 400 Gm,FD060304001600000D,142,Moong Dal 400 GM*16 KG,111290,40,Yes,49,0,784,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/12/25,141,0.94,84.37410217,120,165373.628,66149.2961,Namkeen Dal,Moong Dal,Moong Dal,19000059
S B Markplus Private Limited-1,Moong Dal 200 Gm,FD060302001600001D,172,Moong Dal 200 GM*16 KG,111290,80,Yes,81,0,1296,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,18/01/26,171,0.95,42.18707703,60,273372.408,54674.45183,Namkeen Dal,Moong Dal,Moong Dal,19000059
S B Markplus Private Limited-1,Chana Jor Garam 150 Gm,FD020401500600000D,309,Chana Jor Garam 150GM*6KG,111290,40,Yes,28,0,167.916042,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/12/25,141,0.94,24.60913333,35,27562.304,4132.268266,Mix/Chivra/Chanachur,Chana Jor Garam,Chana Jor Garam,19000059
S B Markplus Private Limited-1,Takatak Noodle Masala MRP 20,FI088801000800000D,624,Takatak Noodle Masala MRP 20|100 GM*8 KG,111290,80,Yes,23,0,184,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/12/25,141,0.94,12.2478,20,22535.584,2253.5952,Bridges,Takatak,Takatak Noodle Masala,19000059
S B Markplus Private Limited-1,Bhujia Sev Plain 200 Gm,FD017002001600000D,778,Bhujia Plain 200 GM*16 KG,111290,80,Yes,7,0,112,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/12/25,141,0.94,42.18706484,60,23624.776,4724.951262,Bhujia Sev,Bhujia Plain,Bhujia Plain,19000059
S B Markplus Private Limited-1,Long Sev 200 Gm,FD049102000600000D,992,Long Sev 200 GM*6 KG,111290,30,Yes,8,0,48,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/12/25,141,0.94,38.67157317,55,9281.16,1856.235512,Sev Namkeen,Long Sev,Long Sev,19000059
S B Markplus Private Limited-1,Vermicelli Roasted 900 Gm,FK090608501700001D,2629,Vermicelli Roasted 850 GM*17 KG,111290,20,Yes,28,0,474.5762712,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,22/07/26,356,0.975342466,64.54390714,100,36144.528,30631.00678,Vermicelli,Vermicelli,Vermicelli Roasted,19000059
S B Markplus Private Limited-1,Aloo Bhujia Plain 200 Gm,FD092102101680001D,29,Aloo Bhujia  210GM*16.8KG,111290,80,Yes,17,0,285.7142857,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,21/12/25,143,0.953333333,38.6715,55,52593.24,11049,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000059
S B Markplus Private Limited-1,Cornflakes Mixture 200 Gm,FD025502001200001D,100,Cornflakes Mixture 200 GM*12 KG,111290,60,Yes,34,0,408,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,21/12/25,143,0.953333333,56.38211852,80,115019.688,23003.90436,Mixture-Premium,Cornflakes Mixture,Cornflakes Mixture,19000059
S B Markplus Private Limited-1,Bhavnagri Gathiya MRP 5,FD016600220792001D,554,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,111290,360,Yes,653,0,5171.139463,235080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,21/12/25,143,0.953333333,3.429188421,5,806136.336,17732.81157,Besan Namkeen,Bhavnagri Gathiya,Bhavnagri Gathiya,19000059
S B Markplus Private Limited-1,Kaju Mixture 200 Gm,FD043502001200000D,875,Kaju Mixture 200 GM*12 KG,111290,60,Yes,38,0,456,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,21/12/25,143,0.953333333,66.95385263,95,152654.664,30530.9568,Mixture-Premium,Kaju Mixture,Kaju Mixture,19000059
S B Markplus Private Limited-1,Kaju Mixture 400 Gm,FD043504001200000D,876,Kaju Mixture 400 GM*12 KG,111290,30,Yes,7,0,84,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,21/12/25,143,0.953333333,126.8599314,180,26640.579,10656.23424,Mixture-Premium,Kaju Mixture,Kaju Mixture,19000059
S B Markplus Private Limited-1,Boondi Plain 200 Gm,FD018002101008000D,1531,Boondi Plain 210 GM * 10.08 KG,111290,48,Yes,67,0,675.6302521,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,21/12/25,143,0.953333333,38.67155093,55,124367.544,26127.6697,Besan Namkeen,Boondi,Boondi Plain,19000059
S B Markplus Private Limited-1,Lite Mixture MRP 10,FD048300421260000D,720,Lite Mixture MRP 10|42 GM*12.6 KG,111290,300,Yes,536,0,6753.464931,160800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/11/25,112,0.933333333,6.8583,10,1102814.64,46317.28853,Lite Namkeen,Lite Mixture,Lite Mixture,19000059
S B Markplus Private Limited-1,Fatafat Bhel MRP 5,FD029000200720000D,1034,Fatafat Bhel MRP 5|20GM*7.2KG,111290,360,Yes,224,0,1612.8,80640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/11/25,112,0.933333333,3.429128058,5,276530.688,5530.497731,Mix/Chivra/Chanachur,Fatafat Bhel,Fatafat Bhel,19000059
S B Markplus Private Limited-1,Bhujia MRP 30,FD017000800800000D,1240,Bhujia (RLY) 80GM*8 KG,111290,100,Yes,346,0,2768,34600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/11/25,112,0.933333333,16.8928,30,584490.88,46759.2704,Bhujia Sev,Bhujia Plain,Bhujia Plain,19000059
S B Markplus Private Limited-1,Chips Cream N Onion-40-Mrp,FI001800850357000D,1326,Chips Cream N Onion 85GM*3.57KG,111290,42,Yes,19,0,67.79949023,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/11/25,112,0.933333333,20.41206,40,16288.8558,1383.927263,Potato Wafers,Chips,Chips Cream N Onion,19000059
S B Markplus Private Limited-1,Snac Lite Pipes MRP 5,FI586000200288000D,1545,Snac Lite Pipes 20 GM * 2.88 KG,111290,144,Yes,264,0,760.32,38016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/11/25,112,0.933333333,3.31492,5,126097.6464,2520.399974,Extruded,Snac Lite,Snac Lite Fun Pipes Salted,19000059
S B Markplus Private Limited-1,Chana Dal MRP 10,FD020000401200000D,789,Chatpata Dal 40*12,111290,300,Yes,56,0,672,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/07/25,26/12/25,148,0.986666667,6.8583,10,115219.44,4608.7776,Namkeen Dal,Chana Dal,Chana Dal,19000059
S B Markplus Private Limited-1,All In One MRP 20,FD012600700700000D,981,All In One MRP 20|70 GM*7 KG,111290,100,Yes,50,0,349.8950315,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/07/25,26/12/25,148,0.986666667,13.33740652,20,66692.5,4666.692275,Mix/Chivra/Chanachur,All In One,All In One,19000059
S B Markplus Private Limited-1,Chips Masala MRP 10,FI002000300450001D,2084,Chips Masala MRP 10|30 4.5 KG,111290,150,Yes,611,0,2749.774977,91650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/07/25,01/12/25,123,0.984,7.099944444,10,650705.835,19523.24957,Potato Wafers,Chips,Chips Masala,19000059
S B Markplus Private Limited-1,Chips Salted MRP 10,FI320900300450001D,2256,Chips Salted MRP 10|30 4.5 KG,111290,150,Yes,850,0,3825.382538,127500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/07/25,01/12/25,123,0.984,7.099328128,10,905237.25,27157.64585,Potato Wafers,Chips,Chips Salted,19000059
S B Markplus Private Limited-1,Syrup Thandai Kesaria 750 Ml,FB087807500900000D,21,Syrup Thandai Kesaria 750 ML*9 KG,111290,12,Yes,1,0,9.022556391,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,15/11/25,107,0.713333333,233.2272051,325,2798.73,2104.30561,Squash,Syrup,Syrup Thandai Kesaria,19000059
S B Markplus Private Limited-1,Syrup Khus 750 Ml,FB087007500900000D,32,Syrup Khus 750 ML*9 KG,111290,12,Yes,3,0,27.06766917,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,15/03/26,227,0.840740741,115.7927158,170,4168.5372,3134.238924,Squash,Syrup,Syrup Khus,19000059
S B Markplus Private Limited-1,Minute Khana Shahi Paneer,FO120503000600000D,250,Shahi Paneer 300 GM*6 KG,111290,20,Yes,14,0,84.08408408,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,18/06/26,322,0.882191781,101.3980529,165,28391.468,8525.962409,RTE Curries,Minute Khana,Shahi Paneer,19000059
S B Markplus Private Limited-1,Makhana Salted 40 Gm,FI191900350140000D,618,MAGIC MAKHANA (SALTED) 35 Gm*1.40,111290,40,Yes,6,0,8.400420021,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,15/11/25,107,0.713333333,41.2295,60,9895.08,346.3451173,Makhana,Makhana,Salted,19000059
S B Markplus Private Limited-1,Minute Khana Upma,FO103100680163202D,2656,FD Upma 68 GM*1.632 KG,111290,24,Yes,1,0,1.631543168,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,18/06/26,322,0.882191781,36.872,60,884.928,60.15825969,Freeze Dried,Minute Khana,Upma,19000059
S B Markplus Private Limited-1,Minute Khana Dal Makhani And Peas Pulav,FO179703750750000D,2675,DalMakhaniAndPeasPulav(RLY)375GM*7.5KG,111290,20,Yes,17,0,127.340824,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,18/06/26,322,0.882191781,98.32531111,160,33430.636,12520.82613,RTE Combos,Minute Khana,Dal Makhani And Peas Pulav,19000059
S B Markplus Private Limited-1,Minute Khana Mutter Paneer And Rice,FO179803750750000D,2678,MutterPaneer&Rice(RLY) 375 GM*7.5 KG,111290,20,Yes,19,0,142.3220974,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,18/06/26,322,0.882191781,110.616075,180,42034.118,15743.1118,RTE Combos,Minute Khana,Mutter Paneer And Rice,19000059
S B Markplus Private Limited-1,Minute Khana Kadhi Pakoda,FO108203000600000D,2710,Kadhi Pakoda 300 GM*6 KG,111290,20,Yes,13,0,78.07807808,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,18/06/26,322,0.882191781,52.23522857,85,13581.204,4078.426255,RTE Curries,Minute Khana,Kadhi Pakoda,19000059
S B Markplus Private Limited-1,Minute Khana Mutter Paneer,FO114503000600000D,2712,Mutter Paneer 300 GM*6 KG,111290,20,Yes,15,0,90.09009009,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,18/06/26,322,0.882191781,101.39806,165,30419.43,9134.96036,RTE Curries,Minute Khana,Mutter Paneer,19000059
S B Markplus Private Limited-1,Minute Khana Frozen Meal Pav Bhaji,FF030903000600000D,2872,Frozen Meal Pav Bhaji 300 GM*6 KG,111290,20,Yes,26,0,156.1561562,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,18/06/26,322,0.882191781,71.22007778,110,37034.452,11121.45359,Frozen Meal,Minute Khana,Frozen Meal Pav Bhaji,19000059
S B Markplus Private Limited-1,Chana Dal 200 Gm,FD020002101260000D,125,Chatpata Dal 210GM*12.6KG,111290,60,Yes,44,0,554.6218487,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,14/12/25,136,0.906666667,38.67172727,55,102092.76,21448.18487,Namkeen Dal,Chana Dal,Chana Dal,19000059
S B Markplus Private Limited-1,Pasta Macaroni 900 Gm,FK065309001800000D,258,Pasta Macaroni 900 GM*18 KG,111290,20,Yes,26,0,468.4684685,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,17/07/26,351,0.961643836,51.43320952,85,26745.368,24094.83689,Pasta,Pasta,Pasta Macaroni,19000059
S B Markplus Private Limited-1,Chips Salted 200 Gm,FI002401700510000D,384,Chips Salted 170 GM*5.1 KG,111290,30,Yes,87,0,443.877551,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,14/11/25,106,0.883333333,36.74305556,70,95899.491,16309.41752,Potato Wafers,Chips,Chips Salted,19000059
S B Markplus Private Limited-1,Salted Peanut (Roasted)-75gm,FE081300750750000D,1126,Salted Peanut 75GM*7.5KG (RL),111290,100,Yes,223,0,1672.91823,22300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,14/11/25,106,0.883333333,16.8928,30,376709.44,28260.27307,Peanuts,Salted Peanut,Salted Peanut (Roasted),19000059
S B Markplus Private Limited-1,Mexilla Sweet Thai Chilli MRP 20,FI058500750450001D,1381,Mexilla Sweet Thai Chilli 75 GM*4.5 KG,111290,60,Yes,127,0,571.6429107,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,14/11/25,106,0.883333333,12.24579718,20,93326.712,7000.223146,Mexilla,Mexilla,Mexilla Sweet Thai Chilli,19000059
S B Markplus Private Limited-1,Panga Tangy Tomato MRP 5,FI063400160307201D,1628,Panga Tangy Tomato MRP 5|16 GM*3.072 KG,111290,192,Yes,38,0,116.736,7296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,14/11/25,106,0.883333333,3.549945856,5,25900.0704,414.4064795,Bridges,Panga,Panga Tangy Tomato,19000059
S B Markplus Private Limited-1,Mexilla Mexican Tomato MRP 5,FI058300180345602D,1992,Mexilla Mexican Tomato 18 GM*3.456 KG,111290,192,Yes,60,0,207.3434125,11520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,14/11/25,106,0.883333333,3.265951282,5,37623.168,677.173484,Mexilla,Mexilla,Mexilla Mexican Tomato,19000059
S B Markplus Private Limited-1,Vermicelli Roasted 450 Gm,FK090604251700001D,2614,Vermicelli Roasted (T) 425 GM*17 KG,111290,40,Yes,70,0,1191.489362,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,17/07/26,351,0.961643836,35.4991,55,99397.48,42296.8,Vermicelli,Vermicelli,Vermicelli Roasted,19000059
S B Markplus Private Limited-1,Vermicelli Roasted 900 Gm,FK090608501700002D,2634,Vermicelli Roasted (T) 850 GM*17 KG,111290,20,Yes,214,0,3627.118644,4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,17/07/26,351,0.961643836,64.5438,100,276247.464,234108.0203,Vermicelli,Vermicelli,Vermicelli Roasted,19000059
S B Markplus Private Limited-1,Soan Papdi Desi Ghee 1 Kg,FH083610001000000D,45,Soan Papdi Desi Ghee 1 KG*10 KG,111290,10,Yes,395,0,3950,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/12/25,137,0.913333333,319.4330222,420,1247173.79,1261760.438,Soan Papdi,Soan Papdi Ghee,Soan Papdi Desi Ghee,19000059
S B Markplus Private Limited-1,Banana Chips Salted 200 Gm,FI000502001300000D,325,Banana Chips Salted 200 GM*13 KG,111290,65,Yes,21,0,273,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/12/25,137,0.913333333,56.2498,80,76780.5675,15356.1954,Banana Chips,Banana Chips,Banana Chips Salted,19000059
S B Markplus Private Limited-1,Chatpata Mixture MRP 10,FD020900381094400D,1015,Chatpata Mixture MRP 10|38GM*10.944KG,111290,288,Yes,93,0,1017.629179,26784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,107,0.891666667,6.858233333,10,183692.7072,6979.138359,Mix/Chivra/Chanachur,Chatpata Mixture,Chatpata Mixture,19000059
S B Markplus Private Limited-1,Papad Medium Masala-200-Gm,FK341602001600000D,1111,Papad Medium Masala-200 GM*16 KG,111290,80,Yes,11,0,176,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,14/01/26,167,0.927777778,48.0241,65,42261.208,8452.2416,Papad,Papad,Papad Medium Masala,19000059
S B Markplus Private Limited-1,Heeng Jeera Matar MRP 5,FE040000201008000D,1362,Heeng Jeera Matar MRP 5|20 GM*10.08 KG,111290,504,Yes,157,0,1582.56,79128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,107,0.891666667,3.429165625,5,271345.7376,5426.860352,Matar,Matar,Heeng Jeera Matar,19000059
S B Markplus Private Limited-1,Takatak Masala MRP 25,FI122500950760000D,1519,Takatak Chatpata Masala 95 GM * 7.6 KG,111290,80,Yes,16,0,121.5574549,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,107,0.891666667,13.06378,25,16721.536,1587.999848,Bridges,Takatak,Takatak Chatpata Masala,19000059
S B Markplus Private Limited-1,Soan Papdi Desi Ghee 250 Gm,FH083602501000001D,2478,Soan Papdi Desi Ghee 250 GM*10 KG,111290,40,Yes,97,0,970,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/12/25,137,0.913333333,87.91896444,115,335436.476,85281.39551,Soan Papdi,Soan Papdi Ghee,Soan Papdi Desi Ghee,19000059
S B Markplus Private Limited-1,Kachori 200 Gm,FD156902000720000D,3017,Kachori 200 Gm*7.2kg,111290,36,Yes,27,0,194.4,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/12/25,137,0.913333333,45.7027,65,44423.0244,8884.60488,Tea Time Snacks,Kachori,Kachori,19000059
S B Markplus Private Limited-1,Chatpati Baatein-800-Gm,FJ538008100972000D,3039,Chatpati Baatien 810GM*9.72KG,111290,12,Yes,224,0,2167.741935,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,107,0.891666667,251.331,350,675577.728,544820.7484,Gift Pack,Gift Pack Namkeen,Chatpati Baatein,19000059
S B Markplus Private Limited-1,Salted Peanut-400-Gm,FE081204001200000D,42,Salted Peanut 400 GM*12 KG,111290,30,Yes,19,0,228,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,17/11/25,109,0.915966387,77.34304483,110,44085.567,17634.21422,Peanuts,Salted Peanut,Salted Peanut,19000059
S B Markplus Private Limited-1,Bhujia 200 Gm,FD092202001600001D,71,Bhujia 200 GM*16 KG,111290,80,Yes,57,0,912,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,17/01/26,170,0.944444444,42.18706885,60,192373.176,38474.60679,Bhujia Sev,Bhujia Sev,Bhujia,19000059
S B Markplus Private Limited-1,Peanut Masala 200 Gm,FE056102001200000D,150,Masala Peanut 200 GM*12 KG,111290,60,Yes,13,0,156,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,17/11/25,109,0.915966387,38.67166667,55,30163.77,6032.78,Peanuts,Masala Peanut,Masala Peanut,19000059
S B Markplus Private Limited-1,Snaclite Soya Katori MRP 40,FI220801000420000D,668,Snaclite Soya Katori 100 GM*4.2 KG,111290,42,Yes,10,0,42,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,18/11/25,110,0.916666667,20.41203333,40,8573.082,857.3054,Extruded,Snac Lite,Snac Lite Soya Katori,19000059
S B Markplus Private Limited-1,Mexilla Sweet Thai Chilli 100 Gm,FI058500900540000D,672,Mexilla Sweet Thai Chilli 90 GM*5.4 KG,111290,60,Yes,10,0,54.00540054,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,18/11/25,110,0.916666667,20.4121,40,12247.26,1102.363636,Mexilla,Mexilla,Mexilla Sweet Thai Chilli,19000059
S B Markplus Private Limited-1,Nut Mix MRP 10,FE020600381140001D,1331,Nuts Mix MRP10|38GM*11.4KG,111290,300,Yes,50,0,569.9088146,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,18/11/25,110,0.916666667,6.8581,10,102874.5,3908.491641,Chana,Nut Mix,Chana Nuts,19000059
S B Markplus Private Limited-1,Chips Salted-85-Gm,FI320900850357000D,1428,Chips Salted 85GM*3.57KG,111290,42,Yes,23,0,82.07306712,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,18/11/25,110,0.916666667,20.41205714,40,19718.0886,1675.280136,Potato Wafers,Chips,Chips Salted,19000059
S B Markplus Private Limited-1,Rasgulla 1 Kg,FH076110001200002D,2394,Rasgulla (DOM)1 KG*12 KG,111290,12,Yes,307,0,3684,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,17/01/26,170,0.944444444,163.2435811,220,607854.8424,601389.3527,Chenna,Rasgulla,Rasgulla,19000059
S B Markplus Private Limited-1,Chana Cracker Masala 200 Gm,FE019702001200000D,6,Chana Cracker Masala 200 GM*12 KG,111290,60,Yes,2,0,24,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/25,31/10/25,92,0.613333333,44.99986667,60,5399.952,1079.9968,Chana,Chana Cracker,Chana Cracker Masala,19000059
S B Markplus Private Limited-1,Aloo Bhujia Plain 400 Gm,FD092104201680000D,23,Aloo Bhujia  420GM*16.8KG,111290,40,Yes,33,0,554.6218487,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/12/25,142,0.946666667,77.3431,110,102092.892,42896.17311,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000059
S B Markplus Private Limited-1,Syrup Badam Kesaria 750 Ml,FB086807500900000D,49,Syrup Badam Kesaria 750 ML*9 KG,111290,12,Yes,5,0,45.11278195,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/05/25,02/02/26,186,0.688888889,215.2869222,300,12917.214,9712.19198,Squash,Syrup,Syrup Badam Kesaria,19000059
S B Markplus Private Limited-1,Rasbhari Kesar 1 Kg,FH045410001200000D,170,Kesar Rasbhari 1 KG*12 KG,111290,12,Yes,29,0,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/12/25,142,0.946666667,203.830525,270,70469.4084,70933.0227,Chenna,Rasbhari,Kesar Rasbhari,19000059
S B Markplus Private Limited-1,Classic Lassi Ambarsariya 200 Ml,FB013402000600000D,186,Ambarsariya Â Classic Lassi 200 ML*6 KG,111290,30,Yes,14,0,84,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/05/25,08/05/26,281,0.769863014,15.8402,20,6652.884,1330.5768,Lassi - TP,Ambarsariya Â Classic Lassi,Ambarsariya Â Classic Lassi,19000059
